timestamp,topic,message
2025-11-27T12:32:28.690000+00:00,bhkw/warning,True
2025-11-27T12:32:28.704000+00:00,bhkw/temperatur/vorlauf,67.7
2025-11-27T12:32:28.709000+00:00,bhkw/error,False
2025-11-27T12:32:28.742000+00:00,bhkw/temperatur/ruecklauf,30.7
2025-11-27T12:32:29.698000+00:00,bhkw/warning,True
2025-11-27T12:32:29.700000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:29.701000+00:00,bhkw/error,False
2025-11-27T12:32:29.705000+00:00,bhkw/temperatur/vorlauf,67.7
2025-11-27T12:32:29.736000+00:00,bhkw/temperatur/ruecklauf,30.7
2025-11-27T12:32:30.679000+00:00,bhkw/warning,True
2025-11-27T12:32:30.690000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:30.700000+00:00,bhkw/temperatur/vorlauf,67.7
2025-11-27T12:32:30.702000+00:00,bhkw/error,False
2025-11-27T12:32:30.735000+00:00,bhkw/temperatur/ruecklauf,30.7
2025-11-27T12:32:31.702000+00:00,bhkw/warning,True
2025-11-27T12:32:31.704000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:31.705000+00:00,bhkw/error,False
2025-11-27T12:32:31.706000+00:00,bhkw/temperatur/vorlauf,67.7
2025-11-27T12:32:31.741000+00:00,bhkw/temperatur/ruecklauf,30.7
2025-11-27T12:32:32.682000+00:00,bhkw/warning,True
2025-11-27T12:32:32.692000+00:00,bhkw/error,False
2025-11-27T12:32:32.693000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:32.705000+00:00,bhkw/temperatur/vorlauf,67.7
2025-11-27T12:32:32.736000+00:00,bhkw/temperatur/ruecklauf,30.7
2025-11-27T12:32:33.697000+00:00,bhkw/warning,True
2025-11-27T12:32:33.700000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:33.704000+00:00,bhkw/temperatur/vorlauf,67.7
2025-11-27T12:32:33.704000+00:00,bhkw/error,False
2025-11-27T12:32:33.735000+00:00,bhkw/temperatur/ruecklauf,30.7
2025-11-27T12:32:34.694000+00:00,bhkw/error,False
2025-11-27T12:32:34.695000+00:00,bhkw/temperatur/vorlauf,67.7
2025-11-27T12:32:34.695000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:34.696000+00:00,bhkw/warning,True
2025-11-27T12:32:34.757000+00:00,bhkw/temperatur/ruecklauf,30.7
2025-11-27T12:32:35.701000+00:00,bhkw/warning,True
